age,job,marital,education,default,housing,loan,contact_type,month,day_of_week,last_contact_duration,campaign,passed_days,previous,previous_outcome,employment_variation_rate,consumer_price_index,consumer_confidence_index,euribor3m,number_of_employees,y,has_term_deposit,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,education_basic.4y,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,education_unknown,default_no,default_unknown,default_yes,housing_no,housing_unknown,housing_yes,loan_no,loan_unknown,loan_yes,contact_type_cellular,contact_type_telephone,month_apr,month_aug,month_dec,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,day_of_week_fri,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,previous_outcome_failure,previous_outcome_nonexistent,previous_outcome_success
30,technician,divorced,university.degree,no,no,no,cellular,aug,mon,66,5,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36,admin.,married,high.school,no,no,no,cellular,sep,thu,543,1,999,0,nonexistent,-3.4,92.379,-29.8,0.766,5017.5,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31,services,married,basic.9y,no,no,no,cellular,jun,mon,84,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
57,management,married,university.degree,no,no,no,cellular,sep,fri,277,2,6,2,success,-1.1,94.199,-37.5,0.883,4963.6,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
88,retired,divorced,basic.4y,no,yes,yes,cellular,mar,wed,796,5,999,0,nonexistent,-1.8,92.843,-50.0,1.663,5099.1,yes,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
39,blue-collar,married,basic.9y,no,yes,no,cellular,jul,thu,75,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38,technician,married,professional.course,unknown,no,no,cellular,nov,wed,1049,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
45,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,129,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46,admin.,married,basic.6y,unknown,no,yes,cellular,may,mon,270,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
53,services,married,university.degree,no,no,no,telephone,may,fri,45,2,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
39,technician,married,university.degree,no,yes,no,cellular,jul,wed,141,8,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42,management,single,university.degree,no,yes,no,cellular,oct,mon,105,1,999,0,nonexistent,-3.4,92.431,-26.9,0.743,5017.5,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
31,admin.,divorced,high.school,no,no,no,cellular,may,thu,145,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
71,retired,single,unknown,no,yes,no,cellular,apr,fri,188,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
45,admin.,married,basic.9y,no,no,no,telephone,jun,thu,521,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
47,admin.,married,university.degree,no,yes,no,cellular,aug,tue,100,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45,management,married,university.degree,no,no,no,telephone,may,wed,105,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,278,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
58,self-employed,married,basic.9y,no,no,no,cellular,aug,tue,83,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
53,blue-collar,single,basic.9y,no,unknown,unknown,cellular,mar,thu,362,1,9,2,success,-1.8,93.369,-34.8,0.643,5008.7,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
44,blue-collar,single,high.school,unknown,no,no,cellular,jul,mon,699,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,technician,single,university.degree,no,yes,yes,telephone,jul,wed,16,43,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
27,services,single,high.school,no,unknown,unknown,cellular,jul,fri,179,1,999,1,failure,-1.7,94.215,-40.3,0.79,4991.6,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
29,technician,single,university.degree,no,yes,yes,telephone,jun,fri,1149,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
61,admin.,married,university.degree,no,yes,yes,cellular,apr,thu,266,5,999,0,nonexistent,-1.8,93.075,-47.1,1.406,5099.1,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,admin.,married,university.degree,no,no,no,cellular,nov,mon,282,2,6,1,success,-1.1,94.767,-50.8,1.05,4963.6,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
37,admin.,married,high.school,unknown,yes,no,telephone,may,thu,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39,admin.,married,basic.6y,no,yes,no,telephone,may,thu,123,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,wed,432,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
25,technician,single,university.degree,no,yes,no,telephone,aug,thu,256,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35,technician,married,professional.course,no,yes,no,cellular,jul,thu,570,3,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58,management,married,unknown,unknown,yes,no,telephone,jun,mon,1098,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
30,admin.,single,university.degree,no,yes,yes,telephone,apr,thu,874,2,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55,services,married,high.school,no,no,yes,cellular,jul,thu,371,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,wed,77,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,admin.,single,university.degree,no,no,yes,cellular,mar,tue,305,1,11,1,success,-1.8,93.369,-34.8,0.652,5008.7,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
64,retired,married,high.school,no,no,no,cellular,nov,mon,146,1,3,1,success,-3.4,92.649,-30.1,0.714,5017.5,yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
40,services,single,high.school,unknown,no,no,telephone,may,wed,189,7,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
35,blue-collar,married,unknown,unknown,no,no,cellular,jul,tue,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,technician,married,professional.course,no,no,no,cellular,apr,thu,225,1,2,1,success,-1.8,93.075,-47.1,1.365,5099.1,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
52,blue-collar,single,high.school,unknown,unknown,unknown,telephone,may,wed,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
57,admin.,divorced,university.degree,no,no,no,telephone,nov,wed,5,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
43,blue-collar,married,basic.9y,unknown,no,no,cellular,apr,tue,608,1,999,1,failure,-1.8,93.075,-47.1,1.453,5099.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45,technician,married,basic.9y,no,no,yes,cellular,may,fri,1077,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
41,entrepreneur,married,high.school,no,yes,no,cellular,jun,tue,169,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
39,admin.,single,high.school,no,yes,no,cellular,oct,tue,386,1,999,0,nonexistent,-3.4,92.431,-26.9,0.737,5017.5,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
85,housemaid,married,basic.4y,unknown,yes,no,cellular,apr,tue,167,1,6,2,success,-1.8,93.749,-34.6,0.642,5008.7,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
37,services,married,high.school,no,no,no,cellular,jul,thu,346,1,6,2,success,-1.7,94.215,-40.3,0.846,4991.6,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24,services,single,high.school,no,no,no,telephone,may,mon,757,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44,services,divorced,high.school,no,no,no,cellular,jul,wed,32,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,student,single,unknown,no,no,no,cellular,may,thu,243,2,999,1,failure,-1.8,93.876,-40.0,0.677,5008.7,yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
39,management,married,unknown,no,yes,yes,cellular,nov,thu,758,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,yes,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
60,blue-collar,divorced,basic.4y,unknown,no,no,cellular,jul,wed,105,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
65,housemaid,married,basic.4y,no,unknown,unknown,cellular,oct,tue,759,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
35,technician,married,high.school,no,no,no,cellular,aug,thu,787,1,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
57,blue-collar,married,professional.course,unknown,yes,no,cellular,jul,mon,857,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25,blue-collar,married,basic.4y,no,no,no,cellular,jul,thu,420,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34,technician,single,university.degree,no,no,yes,cellular,jul,tue,1082,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,tue,201,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
49,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,thu,626,3,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,services,single,high.school,no,yes,no,telephone,may,mon,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
27,technician,single,basic.9y,no,no,yes,cellular,may,mon,701,1,12,1,success,-1.8,92.893,-46.2,1.299,5099.1,yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
44,blue-collar,single,unknown,no,yes,no,telephone,jul,wed,576,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
49,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,577,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
39,admin.,married,university.degree,no,yes,no,cellular,jul,fri,127,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
62,housemaid,married,professional.course,no,yes,no,cellular,dec,fri,141,2,999,0,nonexistent,-3.0,92.713,-33.0,0.714,5023.5,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35,blue-collar,married,basic.6y,no,no,no,cellular,may,fri,69,3,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
50,admin.,married,basic.9y,no,unknown,unknown,cellular,aug,fri,49,9,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
36,technician,married,high.school,no,yes,no,telephone,jun,wed,158,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
67,retired,married,basic.6y,no,no,no,cellular,aug,tue,460,2,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39,technician,married,high.school,no,no,no,cellular,jul,thu,28,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19,student,single,high.school,no,yes,no,cellular,dec,thu,110,2,999,3,failure,-3.0,92.713,-33.0,0.712,5023.5,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54,housemaid,married,high.school,no,no,no,cellular,apr,thu,381,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
25,services,single,high.school,unknown,yes,no,cellular,jul,wed,113,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34,admin.,single,university.degree,no,no,no,cellular,mar,tue,325,2,999,0,nonexistent,-1.8,92.843,-50.0,1.614,5099.1,yes,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
